WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_WEIGHTED_DIST,CEX_EVENTS_WEIGHTED_DIST,BRIDGE_EVENTS_WEIGHTED_DIST,DEFI_EVENTS_WEIGHTED_DIST
0xd622726d833d94e92e957a9911dcaafeefb28364,13.833333,4,10,19168.17,11,64,94.424482759,269.82561695,8,0,0,0,0,2,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5714285714285715,0.0,0.0,0.16923076923076924
0x6f173a3cbade9604e3f76e1a30646b1888b770fa,5.833333,7,11,31479.12,12,72,211.269261745,471.410716984,9,0,0,0,0,2,1,0,7,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5089285714285714,0.0,0.07894736842105263,0.14102564102564102
0xdbc7c491d780183efa19228c47d98ddad3e0fcfa,5.166667,3,14,29345.93,12,55,838.455142857,2251.51692789,2,0,0,0,0,4,0,0,2,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.30952380952380953,0.0,0.0,0.4615384615384615
0xe9bee17265051e46a718e851ed306e56dac59098,8.166667,8,14,14422.18,12,87,100.854405594,291.282321628,6,0,0,0,0,3,1,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4714285714285714,0.0,0.09473684210526316,0.23076923076923078
0x90d8f3d4b7e9125428ee72ced90a32beb1e74616,14.166667,8,13,6273.46,12,71,33.018210526,106.367389339,5,0,0,0,0,11,2,0,1,0,1,0,1049.7,10,28.0,2.0,19.0,13.0,0.22817460317460317,0.0,0.09941520467836257,0.09401709401709403
0xa28b9b101a176f497cb00adc339a1c76fd75207a,11.666667,4,8,4898.0,8,60,18.344569288,28.510798994,13,0,0,0,0,11,0,0,9,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.2901785714285714,0.0,0.0,0.07051282051282051
0x12c43a3b50e7117ec22524941f5a31c257bddee9,32.666667,6,17,3914.49,14,66,9.570880196,12.384129591,17,0,0,0,0,7,0,0,3,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.27827380952380953,0.0,0.0,0.13461538461538464
0x5fef5d71c99e125e8236f7b891f28471aaed8a8c,11.166667,6,12,5844.52,13,86,37.706580645,72.693804355,13,0,0,0,0,8,2,0,7,0,1,0,91.3,10,28.0,2.0,19.0,13.0,0.3027950310559006,0.0,0.07780320366132723,0.13377926421404682
0x6e022461ac4377953df78620dbf41148d9556d5c,65.333333,4,17,142026.34,16,61,232.069183007,1253.753242666,8,0,0,0,0,30,0,0,22,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.15037593984962405,0.0,0.0,-1.0323886639676114
0xc1753e9018be60a2719454348d482f3780a45d36,11.166667,4,12,18058.73,11,55,123.689931507,536.673806233,4,0,0,0,0,3,1,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.42857142857142855,0.0,0.11842105263157894,0.2884615384615385
0xe16285a30de019c8cf1ee6d60323943d5c00dc20,2.0,3,7,75.95,6,67,4.467647059,6.216801267,1,0,0,0,0,2,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3214285714285714,0.0,0.0,0.5641025641025641
0xd1cfc60c3edfe324306e55e43127acd31a651c12,2.5,7,12,761.05,8,48,108.721428571,106.340840217,3,0,0,0,0,0,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.8928571428571429,0.0,0.0,0.0
0x43161ae5fb676b23f6cca7e045fe44f39a7ceea8,3.833333,3,9,80.19,6,115,2.586774194,1.951831873,0,0,0,0,0,0,5,0,0,0,4,0,20.44,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7368421052631579,0.0
0x798a25ab9b58e6349c43136c1e87856da6a90d5e,22.166667,2,6,99945.93,7,126,374.329325843,1141.842517889,0,0,0,1,0,0,3,0,0,0,1,0,101.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x95bc953b2381fdd946f8f4850b3f813124fafd49,10.0,5,15,30.64,11,157,3.404444444,3.646901611,0,0,1,0,0,0,1,0,1,0,1,0,0.9,5,28.0,2.0,19.0,13.0,0.0,0.25,0.47368421052631576,0.0
0x1e5d0915ac822fa666641d24f55e448f6babc85c,2.5,1,8,194.24,5,87,32.373333333,17.113882928,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xf40e07f444a1b0602820268e60f968f0e32bc1d4,13.833333,5,12,28753.93,10,128,271.263490566,524.131108425,0,0,0,0,0,23,0,0,16,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.0,0.0,0.0,-0.7692307692307693
0x3ed268990477a7ef261ed720dd3b1d86a5b8ae13,2.166667,3,7,90.0,8,87,10.0,14.023789312,0,0,0,0,0,0,0,0,5,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x4993a85b12072f8f05f16ae73b2dbdafea3be14b,6.0,5,10,421.26,9,62,19.148181818,36.694921823,0,0,0,0,0,0,0,0,8,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xfab023f116a1253d01b4be9a491fafc7a2928cb6,4.0,3,8,973.94,11,47,36.071851852,40.620153458,0,0,0,0,0,5,0,0,3,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.6153846153846154
0xc8970d59cb8f9d6235ea236c00ca2eaca962f392,5.666667,3,14,5129.24,8,69,284.957777778,157.579824518,0,0,0,0,0,0,0,0,8,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x51113463c70343d1396311a1e7237af1df49ffec,6.0,4,16,2122.78,8,111,62.434705882,30.595381162,0,0,0,0,0,0,0,0,11,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x8f38916b3b7f5a31fa8461aac0ff8165a386df76,8.5,1,10,4103.04,7,24,141.484137931,108.993461351,0,0,0,0,0,0,0,0,18,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xc5fbe6f6f9ae186b7acd898ccf377963cc81d4a8,8.666667,1,15,14534.39,7,39,908.399375,1705.563230943,0,0,0,0,0,0,0,0,14,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xc44f727fd9a2c9d109da78ee8c732d705285a813,5.5,2,11,3089.48,8,39,181.734117647,154.339191396,0,0,0,0,0,0,2,0,8,0,1,0,270.27,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x13724405dd1fc466ebc9d6211a2007ca132a0f9c,2.5,4,9,89314.18,8,61,8931.418,2967.751137089,0,0,0,0,0,1,1,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.46153846153846156
0xb4ff74a7515fb5a08d3179d5bf68f5359c79bf21,8.333333,5,18,14165.35,11,163,232.218852459,307.783069183,0,0,0,0,0,0,3,0,5,0,3,0,1025.1,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x4645414b0aeb0049551613e414e3c8978f9ce359,5.5,1,10,1571.34,8,28,130.945,78.899655101,0,0,0,0,0,0,0,0,10,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xa0206a98d5d5505f4c2a6ccd225271f9fc10da87,17.0,2,25,9301.13,2,56,189.818979592,245.28185248,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.5,0.0,0.0
0x012e868121db86b3dac062f58cdc797c8879ce7e,28.5,2,10,23.04,10,153,4.608,2.304,0,0,0,4,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xcb420266f78645c845578ee530109712522e65c9,7.5,4,10,133.89,9,105,4.958888889,3.122330959,0,0,0,1,0,0,0,1,2,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x9e9a66f10e98bfedb9a9916f7305f5897ffb1a37,22.0,3,9,312.2,4,175,1.13115942,0.9027964385,32,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-0.14285714285714285,0.0,0.0,0.0
0xacbd9b538ef72df22c9323bf1a573ae58ca01821,3.166667,3,7,200.91,5,106,4.672325581,6.767732552,2,0,4,0,0,0,0,0,0,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.30952380952380953,-0.6666666666666666,0.0,0.0
0x553b375a93db3419544da486018264a8b6756876,46.666667,6,12,194.87,9,178,7.217407407,3.313617909,0,0,0,1,0,0,0,0,2,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x745218fbac3b0c559fa2e9b07dc74ac2253905d8,2.666667,4,12,1409.32,7,74,176.165,197.512810281,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xb9217831e70ead197f5528d11f61edb367bf7bf8,14.166667,5,9,99.63,9,102,5.860588235,17.807059892,0,0,0,0,0,0,1,0,1,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xfbf7e1832236340254b8211bb1c9c252ce73f5e7,40.5,1,13,1.08,2,92,1.08,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xec6c226b4b8c5d87cf9fa3315d30231d2719e832,11.666667,4,7,71046.73,7,82,2960.280416667,3710.503575036,0,0,0,0,0,3,1,0,0,0,1,0,6834.48,3,28.0,2.0,19.0,13.0,0.0,0.0,0.23684210526315788,0.576923076923077
0x2023d277ac96fc36051acd050218cc7855194395,1.333333,4,7,550.54,6,23,32.384705882,42.334493809,0,0,0,0,0,2,1,0,0,0,1,0,75.96,3,28.0,2.0,19.0,13.0,0.0,0.0,0.3157894736842105,0.5641025641025641
0x692f68e6a39885aa3e14adadbca48df1968085d1,38.333333,3,7,80.81,6,116,11.544285714,4.712996793,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x7e56199dba438a798765643887750f7f63a1ad3b,15.0,1,7,2475.93,10,110,52.679361702,289.96151585,0,13,0,0,0,0,0,75,0,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x5eb88ec37a6a78b9e405a84a68a9bd08da161f06,473.666667,2,6,4.03,4,174,0.6716666667,0.3663976286,0,2796,0,0,0,0,0,0,0,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x0eb13980c22d8bc9a8d2a1dd53c8d6e5d7c28c85,24.166667,3,22,26524.44,3,55,294.716,287.611084212,0,0,2,0,0,0,0,0,0,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x7286fe21f8cf57187efb4fa04c6efbdb7c06e7a2,18.5,2,10,10514.94,2,56,131.43675,211.205814774,0,0,3,0,0,0,0,0,0,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,-0.5,0.0,0.0
0x440d4c3348888cc44348c73703e5cc798fc1bbaa,27.666667,4,13,1576.6,14,153,4.295912807,25.768591747,14,0,0,0,0,4,0,0,8,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3888888888888889,0.0,0.0,0.15384615384615383
0xc88fd3f886af28277b9788658b6e756663e406d2,48.5,9,46,97129.03,18,136,100.443671148,682.094408334,51,0,0,0,0,10,1,0,18,0,0,0,0.0,8,28.0,2.0,19.0,13.0,-0.6756912442396313,0.0,0.01528013582342954,0.03722084367245658
0x73e37ea37454e5fdf21fcb6ad77b3347f941e368,34.0,6,21,55640.45,15,134,68.438437884,311.668822522,39,0,0,0,0,9,0,0,13,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.31919642857142855,0.0,0.0,0.057692307692307696
0x58828a0571c699b700c32385fd144cee5c850144,13.0,4,11,5342.78,14,152,37.625211268,68.376775788,5,0,0,0,0,12,0,0,14,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.2415966386554622,0.0,0.0,0.05429864253393666
0x95245a3bc6266e723fa63bdabbac7a973bb716cd,126.166667,5,18,1277.8,15,176,0.5148267526,1.005680477,108,0,0,0,0,7,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-2.6832298136645965,0.0,0.0,0.028093645484949834
0xf52883cc57e54c432f8cd03e4b30eb7dadef2a21,9.5,3,8,1627.22,11,154,13.337868852,33.535769898,5,0,0,0,0,5,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4107142857142857,0.0,0.0,0.3076923076923077
0x0a858adfa15f5548cc83af5e350bbed16f5a707d,84.5,3,11,10995.4,13,143,6.038110928,18.092238458,86,0,0,0,0,5,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.957613814756672,0.0,0.0,0.0338123415046492
0xa4da62788a2e1816581b7ae9fb792a0b05e276b3,13.0,5,11,17812.56,13,137,70.684761905,202.952533714,12,0,0,0,0,3,0,0,7,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.45714285714285713,0.0,0.0,0.15384615384615385
0xaf6dbcfa5c4594d222c16272c330be8228299500,61.166667,4,11,55405.3,11,126,48.431206294,90.819021758,50,0,0,0,0,7,0,0,12,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.6892230576441102,0.0,0.0,0.05668016194331984
0xd2a6a06a0fc0eda25f4d6bb1024c71d44dd4f917,23.0,4,10,2424.15,12,114,7.301656627,22.077025483,12,0,0,0,0,38,0,0,21,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.13714285714285712,0.0,0.0,-1.4615384615384617
0x188f15d43b274494536460dad4f9a0105ed190e1,26.666667,7,20,26373.82,15,153,59.534582393,184.277360145,19,0,0,0,0,6,1,0,9,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.2348901098901099,0.0,0.03643724696356275,0.1242603550295858
0xc13fe035bdc5ee50c3c80f66670be29920019b67,9.5,3,8,1415.91,10,163,14.018910891,27.577479939,3,0,0,0,0,6,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.2976190476190476,0.0,0.0,0.3589743589743589
0xf16372bac9be4f52026a7d47cc6cfeb12e4e199a,18.333333,5,12,17236.4,11,136,65.289393939,186.025402739,10,0,0,0,0,5,1,0,2,0,1,0,727.0,8,28.0,2.0,19.0,13.0,0.4017857142857143,0.0,0.05921052631578947,0.19230769230769232
0x82baf936a9a223c89468e71c405b188c02a7ac4b,19.5,3,8,59966.29,8,110,91.831990812,172.949832456,46,0,0,0,0,17,0,0,46,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.46938775510204084,0.0,0.0,-0.08302808302808302
0x7306d2e85783bf09d1da3153ac137623c66dd13f,14.0,4,11,3023.89,10,116,14.608164251,29.473214262,9,0,0,0,0,5,2,0,4,0,1,0,1.98,10,28.0,2.0,19.0,13.0,0.3816964285714286,0.0,0.1118421052631579,0.19230769230769232
0x0d66b0fc4a948dfe89a708e6224d2ef05b56ce65,5.833333,4,10,4742.63,9,105,87.826481481,87.713059697,3,0,0,0,0,4,2,0,3,0,1,0,142.25,-1,28.0,2.0,19.0,13.0,0.2976190476190476,0.0,0.19883040935672514,0.30769230769230765
0xc2d896894e56c4dd0bb55b87c357464ab26d36ae,20.5,3,8,59211.24,8,111,90.814785276,174.650042353,49,0,0,0,0,18,0,0,48,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.5485074626865671,0.0,0.0,-0.10332950631458095
0x3f3cadb23586df7b841fa53a200efbc30b240516,69.666667,4,13,15259.07,14,95,9.800301863,27.028227308,76,0,0,0,0,3,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-1.6491862567811935,0.0,0.0,0.02921129503407985
0x0f930906c61a5199bdf584baef22b69691145af8,17.166667,5,10,15307.99,13,135,60.031333333,168.365872048,9,0,0,0,0,3,0,0,3,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.5089285714285714,0.0,0.0,0.19230769230769232
0x644c3424a78c54bf026a61a501c805fb6df3a4f7,89.666667,5,19,11206.38,12,110,7.551469003,19.888284572,65,0,0,0,0,4,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.244824016563147,0.0,0.0,0.04013377926421405
0x5285d4ca717d401a5fd561018c6587d4b87452ac,112.166667,3,12,210616.54,13,145,108.008482051,196.006243141,89,0,0,0,0,56,0,0,39,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.337192118226601,0.0,0.0,-1.2774535809018566
0x04aae9eb3cdd72ce656c0efc224ccffe4431f141,82.0,4,40,44579.62,13,134,52.694586288,82.585229584,35,0,0,0,0,106,0,0,36,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.06205673758865248,0.0,0.0,-5.3780687397708675
0xb077854da1cfbaea2a3323c5e8bc748c46cf7cd7,69.666667,4,24,101388.76,14,114,89.724566372,400.564441128,50,0,0,0,0,12,0,0,11,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-0.6336405529953917,0.0,0.0,0.01488833746898263
0x620775a93e44cbb58bc51b6a24349c93147a600b,9.0,3,9,1888.43,10,124,15.10744,16.034761284,5,0,0,0,0,1,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.6845238095238095,0.0,0.0,0.15384615384615385
0x949c1f68c8f6d8441887f7e107730fbf43b136aa,38.0,7,15,91562.77,15,107,146.266405751,482.550597591,31,0,0,0,0,45,1,0,25,0,0,0,0.0,8,28.0,2.0,19.0,13.0,-0.04313543599257885,0.0,0.012303485987696514,-1.4385614385614385
0x20644c8cd06ace2c852aec2345684597c0f61f88,5.833333,3,9,11239.61,9,119,144.097564103,369.686393465,5,0,0,0,0,2,0,0,7,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5867346938775511,0.0,0.0,0.24175824175824173
0x720faa0bb630b3a582aebc5df6c2cf776ee3f5c4,26.333333,5,14,12002.67,13,128,30.233425693,164.832140862,13,0,0,0,0,4,1,0,6,0,1,0,26.72,-1,28.0,2.0,19.0,13.0,0.38690476190476186,0.0,0.05263157894736842,0.15384615384615383
0xf3c581971aa2c0d29358fb2026703047fa9eca26,10.5,3,12,4239.18,10,95,31.873533835,40.383173657,5,0,0,0,0,6,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.37337662337662336,0.0,0.0,0.2937062937062937
0x75c94ace88b144d47aed2ea20b7c900715df978e,17.166667,5,12,72586.78,9,45,101.23679219,475.372090882,63,0,0,0,0,2,0,0,9,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-1.2115384615384615,0.0,0.0,0.026035502958579884
0x8072f0dbfe7e4775a65b90523ba8b6246a61017f,14.166667,4,12,12414.62,12,124,91.960148148,218.086331353,7,0,0,0,0,17,0,0,8,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.21875,0.0,0.0,-0.21794871794871798
0xdc09a805d7901d124d54078b464ab32da173e63a,27.166667,4,12,26627.98,13,96,52.624466403,189.561951683,20,0,0,0,0,3,0,0,5,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.24844720496894407,0.0,0.0,0.10033444816053512
0x28b54746fb63d1c0db402fd572b37ddfbf7707aa,7.666667,12,19,1740.07,15,93,22.598311688,32.469397876,4,0,0,0,0,7,2,0,4,0,1,0,26.66,10,28.0,2.0,19.0,13.0,0.26373626373626374,0.0,0.1376518218623482,0.2485207100591716
0x1b99212bde9e14f9b43d0dc4d7c816040036be48,4.333333,4,9,10409.09,10,95,253.880243902,270.845530447,6,0,0,0,0,2,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5892857142857143,0.0,0.0,0.21153846153846154
0xa6628df13b6cca27434e3967c15eaac347506be6,27.5,4,13,17075.77,12,138,36.960541126,60.960858132,20,0,0,0,0,5,1,0,5,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.21978021978021978,0.0,0.03643724696356275,0.1183431952662722
0xcc99afd09020d21649de5c89205d80e9748200cf,3.0,3,8,1938.62,8,49,149.124615385,64.593460924,4,0,0,0,0,3,0,0,1,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.48979591836734687,0.0,0.0,0.32967032967032966
0x10fc6e5acd54fc6aa1f0d362fca2f2ba792eafbd,51.166667,3,15,24406.01,11,111,31.370192802,166.063518847,30,0,0,0,0,3,0,0,5,0,0,0,0.0,4,28.0,2.0,19.0,13.0,-0.06493506493506493,0.0,0.0,0.06993006993006994
0xf84bf03ebf6df6bc5dedb3ea70f41e2c237058ba,52.833333,7,27,24653.17,14,84,31.975577173,51.529597064,23,0,0,0,0,5,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.14668367346938777,0.0,0.0,0.1098901098901099
0xb2be09a077539bd670b33afb60f2a1702d4294bf,3.0,5,12,3799.42,10,21,292.263076923,123.078038807,1,0,0,0,0,2,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3214285714285714,0.0,0.0,0.5641025641025641
0x74e28a0655645ec55d58aa94b597fb649af7629f,82.833333,3,11,6094.09,11,72,3.236372809,17.902166614,84,0,0,0,0,10,0,0,13,0,0,0,0.0,9,28.0,2.0,19.0,13.0,-1.7872340425531914,0.0,0.0,0.024549918166939445
0xbe94e145c24e6c26a5247d212cbfdf5d841fe076,24.0,5,14,10600.32,14,117,22.316463158,37.279610712,17,0,0,0,0,14,0,0,4,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.21543778801843316,0.0,0.0,-0.034739454094292806
0xa04dc194a28958f0b37d59b2e8ac599f5b5daa45,2.833333,6,10,61.82,9,82,2.377692308,4.684016445,1,0,0,0,0,2,1,0,1,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.24107142857142858,0.0,0.23684210526315788,0.4230769230769231
0xb6021e625ac01fd774ab2a1d58478fc6ee1c7f2c,22.833333,6,13,4238.06,15,69,13.2439375,14.127059014,14,0,0,0,0,7,0,0,5,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.3333333333333333,0.0,0.0,0.15384615384615385
0xe8b45ff5439f664e02bd1bc21e462bf5dcd609d7,40.5,7,13,45020.33,13,115,70.454350548,236.16215191,24,0,0,0,0,5,1,0,4,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.11428571428571428,0.0,0.031578947368421054,0.10256410256410256
0xbdc750ebb76258f2086780b1686e4460897b97b7,10.833333,3,8,1320.45,8,53,11.482173913,16.253880649,6,0,0,0,0,6,0,0,9,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.39285714285714285,0.0,0.0,0.2692307692307692
0x80344a29435770b731e5ba9ca9263baa52bbe5ec,25.666667,7,14,55600.95,14,73,150.680081301,572.446662931,15,0,0,0,0,27,1,0,13,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.16196013289036545,0.0,0.022031823745410035,-0.6762075134168157
0x327bef48ace97adcda8e47d9a1cab0fdd9ec405c,9.5,3,9,52830.4,10,71,246.871028037,901.861215292,16,0,0,0,0,2,0,0,11,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.38095238095238093,0.0,0.0,0.09401709401709402
0x85faa40b8465948a1d670b0d6cea9516474012c8,5.5,6,8,8039.18,8,57,81.203838384,187.128535524,7,0,0,0,0,3,3,0,4,0,3,0,104.25,10,28.0,2.0,19.0,13.0,0.40384615384615385,0.0,0.19433198380566802,0.1775147928994083
0xcda47f25ca43f01be5436eab8859b67c04c97eb5,2.166667,3,7,11969.41,7,46,1329.934444444,609.662522587,1,0,0,0,0,3,0,0,1,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.24107142857142858,0.0,0.0,0.576923076923077
0xba13977ba745d9f6a328b40624d5040dd9e26f53,29.333333,6,17,13797.59,13,90,29.800410367,36.237947397,19,0,0,0,0,4,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.26552795031055904,0.0,0.0,0.12040133779264213
0xdba369dbb476e359a293a90f769e438be6b7a543,4.0,7,11,2432.06,9,55,35.247246377,53.834058313,3,0,0,0,0,2,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5357142857142857,0.0,0.0,0.3384615384615385
0xa8f3351ca53b14921de33d8e87ec8444467a8c62,11.0,8,16,186345.02,15,57,917.955763547,3393.556339563,8,0,0,0,0,4,1,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4395604395604396,0.0,0.0728744939271255,0.21301775147928995
0xa89b0487b5b3f471222132ced26965f41aac85ae,10.833333,7,13,6215.36,14,90,41.435733333,73.016025988,5,0,0,0,0,6,1,0,2,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.34226190476190477,0.0,0.07894736842105263,0.2692307692307692
0x55d3a58ecb9e4ea923789eeda01f0b8ea5620261,66.5,7,14,207119.14,14,98,920.529511111,2541.814042747,8,0,0,0,0,267,2,0,8,0,0,0,0.0,10,28.0,2.0,19.0,13.0,0.020629190304280558,0.0,0.006460193805814174,-18.83310191613441
0x4b391f64b04909bd7629bfec98fbdaf5f98d75c9,83.166667,5,36,23311.29,14,70,28.532790698,113.049056441,4,0,0,0,0,5,2,0,46,0,1,0,900.56,10,28.0,2.0,19.0,13.0,0.3116883116883117,0.0,0.1626794258373206,0.27972027972027974
0xf3de9d1b86282709964081fe56040d18732e0c77,4.5,3,9,3061.29,9,82,36.443928571,52.645708685,4,0,0,0,0,3,0,0,1,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.48979591836734687,0.0,0.0,0.32967032967032966
0xd96f1b4c1e537b583746bfaea28757adef4848cd,4.166667,4,12,7507.92,13,74,192.510769231,304.731399427,2,0,0,0,0,2,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4642857142857143,0.0,0.0,0.4230769230769231
0x5ed63499963377beeae4a92e481bcc81945a7b9c,3.166667,4,10,2894.78,9,34,192.985333333,206.31059898,1,0,0,0,0,2,1,0,2,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.24107142857142858,0.0,0.23684210526315788,0.4230769230769231
0x3ead67ed5df2668ad0ce10f0c25568dbd277674d,12.333333,3,11,151695.27,8,130,1547.910918367,3059.869181231,5,0,0,0,0,8,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3159340659340659,0.0,0.0,0.2366863905325444
0x1048bf2b4eb3d8a2d70255a2efb0930d74ecfae8,3.333333,3,7,2647.36,7,77,49.950188679,62.41565749,3,0,0,0,0,2,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5357142857142857,0.0,0.0,0.3384615384615385
0x133953058c7df3d6ea8eee5b61ed04b8455b0c5f,40.166667,7,11,10872.58,12,62,14.853251366,24.782186525,30,0,0,0,0,4,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-0.06302521008403361,0.0,0.0,0.08144796380090498
